 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0061059	   0.0003702	  -0.0006891	  -0.0001275	   0.0007925	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023929	   0.0018553	  -0.0646636
   0.0040361	   0.0000780	  -0.0004681	   0.0001512	   0.0004980	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033870	   0.0021437	  -0.0715427
   0.0046264	   0.0001178	  -0.0005689	  -0.0001263	   0.0005945	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025935	   0.0020554	  -0.0576490
   0.0078989	  -0.0001208	  -0.0006291	  -0.0000251	   0.0006410	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019307	   0.0019307	  -0.0671079
   0.0066836	  -0.0001138	  -0.0005997	  -0.0000046	   0.0006104	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0047302	   0.0045450	  -0.0921278
   0.0053515	  -0.0002776	  -0.0000104	  -0.0001442	   0.0003130	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0039225	   0.0031208	  -0.0806470
   0.0049089	  -0.0001437	  -0.0001389	  -0.0001274	   0.0002370	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034184	   0.0027169	  -0.0705813
   0.0041554	  -0.0000489	  -0.0007486	  -0.0001430	   0.0007637	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0013973	   0.0013050	  -0.0360166
   0.0044466	  -0.0001779	  -0.0003395	  -0.0000801	   0.0003915	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010016	   0.0008124	  -0.0327678
   0.0049281	   0.0001349	  -0.0006310	  -0.0000919	   0.0006518	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034398	   0.0025974	  -0.0715310
   0.0046062	  -0.0001687	  -0.0000126	  -0.0000255	   0.0001710	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025031	   0.0021712	  -0.0538771
   0.0064983	  -0.0003319	  -0.0000473	  -0.0000358	   0.0003372	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0051047	   0.0049405	  -0.0955612
   0.0046965	  -0.0000378	  -0.0006097	  -0.0000370	   0.0006119	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028272	   0.0022983	  -0.0603448
   0.0049740	   0.0001670	  -0.0000984	  -0.0001248	   0.0002305	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031756	   0.0022062	  -0.0695426
   0.0072900	   0.0001800	  -0.0006653	  -0.0000088	   0.0006893	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038417	   0.0034310	  -0.0896962
   0.0049868	  -0.0003085	  -0.0004433	  -0.0001092	   0.0005510	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0029822	   0.0025318	  -0.0643733
   0.0070406	   0.0001171	  -0.0005535	  -0.0000676	   0.0005698	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0050827	   0.0046633	  -0.1034725
   0.0055239	  -0.0002904	  -0.0004515	  -0.0001389	   0.0005545	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036778	   0.0031312	  -0.0774851
   0.0044798	  -0.0002262	  -0.0007115	  -0.0000557	   0.0007487	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0023915	   0.0023332	  -0.0484460
   0.0042031	   0.0001576	  -0.0007093	   0.0000292	   0.0007272	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014486	   0.0009763	  -0.0378530
   0.0065124	   0.0005687	  -0.0000979	  -0.0000129	   0.0005772	   0.0000000	  -0.0000000	  -0.0000000	   0.0000000	   0.0038422	   0.0032001	  -0.0867590
   0.0058783	  -0.0004787	  -0.0003273	  -0.0001509	   0.0005993	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021524	   0.0015570	  -0.0593857
   0.0046440	  -0.0000116	  -0.0004837	  -0.0001185	   0.0004981	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022988	   0.0020282	  -0.0511269
   0.0060225	  -0.0001823	  -0.0003275	  -0.0000982	   0.0003875	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028110	   0.0022056	  -0.0696332
   0.0051290	   0.0001668	  -0.0003233	  -0.0000118	   0.0003640	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0036831	   0.0029537	  -0.0757321
   0.0048626	  -0.0000974	  -0.0000180	  -0.0001267	   0.0001608	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018491	   0.0016312	  -0.0468519
   0.0071045	  -0.0002377	  -0.0004665	  -0.0000911	   0.0005315	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015479	   0.0011605	  -0.0576507
   0.0074681	  -0.0002963	  -0.0006306	  -0.0000633	   0.0006996	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032988	   0.0024492	  -0.0865772
   0.0044579	  -0.0001483	   0.0000092	   0.0000040	   0.0001486	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0024660	   0.0023962	  -0.0492484
   0.0041385	   0.0003003	  -0.0004298	  -0.0000333	   0.0005254	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0007948	   0.0006491	  -0.0291063
   0.0049858	  -0.0002881	  -0.0001210	  -0.0001103	   0.0003314	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016824	   0.0008280	  -0.0446488
   0.0043448	   0.0001639	  -0.0002385	  -0.0001201	   0.0003133	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021123	   0.0015529	  -0.0477532
   0.0080521	  -0.0000199	  -0.0003745	  -0.0000209	   0.0003756	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017476	   0.0017476	  -0.0661567
   0.0038860	  -0.0001954	  -0.0003305	  -0.0000384	   0.0003859	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010356	   0.0010257	  -0.0311637
   0.0045077	   0.0001711	  -0.0006296	  -0.0000072	   0.0006525	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018268	   0.0012980	  -0.0442404
   0.0070738	  -0.0002080	  -0.0006922	  -0.0000493	   0.0007244	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034139	   0.0030806	  -0.0825504
   0.0056681	   0.0001629	  -0.0005205	  -0.0001421	   0.0005637	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0040271	   0.0032548	  -0.0837426
   0.0040792	   0.0000131	  -0.0003831	   0.0000209	   0.0003839	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010178	   0.0006845	  -0.0304832
   0.0044531	   0.0002761	  -0.0004166	  -0.0000227	   0.0005003	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0013273	   0.0007341	  -0.0348071
   0.0050161	   0.0003630	  -0.0005471	  -0.0001053	   0.0006650	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030487	   0.0022416	  -0.0663936
   0.0051872	   0.0000129	  -0.0005329	  -0.0000923	   0.0005410	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0042760	   0.0039079	  -0.0810563
   0.0062930	   0.0001789	  -0.0003751	  -0.0000238	   0.0004162	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034599	   0.0029541	  -0.0791435
   0.0072954	  -0.0003314	  -0.0003055	  -0.0000706	   0.0004563	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010080	   0.0007510	  -0.0524504
   0.0051180	   0.0001909	  -0.0006743	  -0.0000324	   0.0007015	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030948	   0.0024668	  -0.0676775
   0.0051371	   0.0003224	  -0.0003707	   0.0000162	   0.0004916	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028838	   0.0022858	  -0.0646881
   0.0042336	   0.0002230	  -0.0003716	   0.0001072	   0.0004464	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024773	   0.0016140	  -0.0551238
   0.0041733	   0.0001253	  -0.0006172	  -0.0000096	   0.0006299	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018079	   0.0012247	  -0.0426504
   0.0047238	   0.0002128	  -0.0001200	  -0.0000262	   0.0002457	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016638	   0.0011230	  -0.0424623
   0.0069666	   0.0001054	  -0.0003412	  -0.0000917	   0.0003686	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0042046	   0.0039867	  -0.0887280
   0.0055758	  -0.0003177	  -0.0004465	  -0.0000716	   0.0005526	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023617	   0.0020256	  -0.0596228
   0.0073933	   0.0001249	  -0.0008376	  -0.0001188	   0.0008552	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014582	   0.0014582	  -0.0592262
   0.0050909	   0.0001858	  -0.0008320	  -0.0001283	   0.0008621	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040457	   0.0033601	  -0.0802606
   0.0050187	   0.0004625	  -0.0004038	  -0.0000340	   0.0006149	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028874	   0.0022048	  -0.0642379
   0.0061323	   0.0003999	  -0.0004662	  -0.0001436	   0.0006307	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023494	   0.0019284	  -0.0637167
   0.0052168	  -0.0003448	  -0.0001448	  -0.0000280	   0.0003750	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030056	   0.0028127	  -0.0626437
   0.0040620	   0.0003058	  -0.0008173	   0.0000264	   0.0008731	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0012069	   0.0008001	  -0.0311569
   0.0050220	  -0.0001566	  -0.0005422	  -0.0001116	   0.0005753	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029176	   0.0026548	  -0.0622045
   0.0074032	   0.0001900	  -0.0000564	  -0.0000819	   0.0002144	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014210	   0.0011265	  -0.0592806
   0.0081808	  -0.0000375	  -0.0003554	  -0.0000808	   0.0003664	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023246	   0.0023246	  -0.0727844
   0.0069479	  -0.0001703	  -0.0004102	  -0.0001091	   0.0004574	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0047366	   0.0044358	  -0.0964506
   0.0066225	   0.0002818	  -0.0005865	  -0.0000520	   0.0006527	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033722	   0.0031666	  -0.0774776
   0.0062052	  -0.0001656	  -0.0000085	  -0.0001424	   0.0002186	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0028869	   0.0021828	  -0.0720713
   0.0068884	  -0.0000115	  -0.0003189	  -0.0001369	   0.0003472	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0041794	   0.0038919	  -0.0892546
   0.0047858	  -0.0002178	  -0.0002125	   0.0000075	   0.0003044	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020604	   0.0010750	  -0.0501948
   0.0051498	  -0.0001427	  -0.0003697	  -0.0000916	   0.0004067	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026245	   0.0023761	  -0.0592366
   0.0043032	   0.0000189	  -0.0008351	  -0.0000120	   0.0008354	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0012219	   0.0008303	  -0.0351615
   0.0065120	   0.0002449	  -0.0002225	  -0.0001503	   0.0003634	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0053412	   0.0050506	  -0.1013991
   0.0048119	   0.0002385	  -0.0005963	  -0.0000545	   0.0006445	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034136	   0.0032476	  -0.0645083
   0.0061940	   0.0002210	  -0.0006247	  -0.0000030	   0.0006626	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038780	   0.0035340	  -0.0832364
   0.0044482	   0.0002883	  -0.0001137	   0.0000711	   0.0003180	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0028979	   0.0019353	  -0.0645562
   0.0078953	  -0.0001235	  -0.0002519	  -0.0001248	   0.0003070	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019763	   0.0019763	  -0.0673980
   0.0068036	  -0.0002981	  -0.0005123	  -0.0000623	   0.0005960	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0042683	   0.0040401	  -0.0893555
   0.0047652	   0.0000455	  -0.0007651	   0.0000084	   0.0007665	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017597	   0.0009334	  -0.0452024
   0.0051097	  -0.0002083	  -0.0002599	  -0.0001174	   0.0003532	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0037873	   0.0028124	  -0.0775543
   0.0054035	   0.0005915	  -0.0000659	   0.0000159	   0.0005954	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0035679	   0.0031689	  -0.0742025
   0.0048981	  -0.0004152	  -0.0006198	  -0.0001280	   0.0007569	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0029480	   0.0023171	  -0.0651756
   0.0050615	   0.0000757	  -0.0001914	  -0.0000318	   0.0002083	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033911	   0.0031620	  -0.0676168
   0.0041631	  -0.0000161	  -0.0002760	   0.0000090	   0.0002766	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0016594	   0.0012862	  -0.0387743
   0.0050756	  -0.0001774	  -0.0005026	  -0.0000776	   0.0005386	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0037630	   0.0029396	  -0.0767644
   0.0052192	   0.0000784	   0.0000571	  -0.0001008	   0.0001399	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038773	   0.0034290	  -0.0771819
   0.0071158	  -0.0004267	  -0.0004439	  -0.0001212	   0.0006276	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031714	   0.0028882	  -0.0788978
   0.0058168	   0.0001255	  -0.0004779	   0.0000121	   0.0004942	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038979	   0.0031647	  -0.0831810
   0.0041670	  -0.0000103	  -0.0002930	  -0.0000590	   0.0002991	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0009086	   0.0007923	  -0.0307029
   0.0049950	   0.0003065	  -0.0006249	  -0.0001545	   0.0007130	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0025536	   0.0020343	  -0.0592920
   0.0064483	   0.0002091	  -0.0005379	   0.0000127	   0.0005773	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0048894	   0.0047417	  -0.0921661
   0.0074106	  -0.0002148	  -0.0007033	  -0.0000743	   0.0007391	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025625	   0.0018118	  -0.0758661
   0.0047615	  -0.0004134	  -0.0000590	  -0.0000763	   0.0004245	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018549	   0.0013922	  -0.0464251
   0.0045199	  -0.0002182	   0.0000326	  -0.0001209	   0.0002516	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023882	   0.0021611	  -0.0512464
   0.0052117	   0.0003065	  -0.0003760	  -0.0000349	   0.0004863	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0035483	   0.0027860	  -0.0745787
   0.0066170	  -0.0001188	  -0.0007626	  -0.0001260	   0.0007820	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0053506	   0.0051229	  -0.1007252
   0.0050608	   0.0004428	  -0.0003449	  -0.0000344	   0.0005623	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0031165	   0.0023806	  -0.0671654
   0.0055530	  -0.0002933	  -0.0000855	  -0.0001565	   0.0003433	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034632	   0.0026033	  -0.0758923
   0.0072639	   0.0003995	  -0.0003912	   0.0000068	   0.0005592	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0048729	   0.0044645	  -0.1030444
   0.0043439	  -0.0003007	  -0.0003936	  -0.0000342	   0.0004965	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0015577	   0.0010822	  -0.0403881
   0.0049850	  -0.0000835	   0.0000663	  -0.0001444	   0.0001795	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027507	   0.0019345	  -0.0622170
   0.0059687	  -0.0000211	  -0.0005830	  -0.0001429	   0.0006006	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0024792	   0.0019419	  -0.0647232
   0.0043799	   0.0000595	  -0.0007847	  -0.0000894	   0.0007920	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022662	   0.0019734	  -0.0480876
   0.0046213	  -0.0003856	  -0.0003831	  -0.0000289	   0.0005444	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024895	   0.0020887	  -0.0551440
   0.0039590	  -0.0000699	  -0.0001137	   0.0000422	   0.0001400	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017028	   0.0012178	  -0.0383241
   0.0046733	  -0.0002108	  -0.0006855	  -0.0000050	   0.0007172	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032239	   0.0027534	  -0.0650984
   0.0046405	   0.0002537	  -0.0005131	  -0.0000141	   0.0005725	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026901	   0.0025867	  -0.0531230
   0.0054782	   0.0000762	   0.0000132	  -0.0000965	   0.0001236	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0042872	   0.0036075	  -0.0857609
   0.0045678	   0.0000187	  -0.0003477	  -0.0000225	   0.0003489	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0013415	   0.0008322	  -0.0367312
   0.0063546	  -0.0002606	  -0.0004306	  -0.0000278	   0.0005041	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0050406	   0.0048173	  -0.0947864
   0.0050311	   0.0002280	  -0.0007127	  -0.0000727	   0.0007518	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025140	   0.0015877	  -0.0620523
   0.0050172	   0.0001517	  -0.0004904	  -0.0000846	   0.0005202	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0038498	   0.0029230	  -0.0776426
   0.0078595	  -0.0002918	  -0.0004487	  -0.0001269	   0.0005501	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019924	   0.0019924	  -0.0673706
   0.0046774	   0.0002718	  -0.0003080	  -0.0000005	   0.0004108	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024350	   0.0018432	  -0.0554690
   0.0046303	  -0.0002958	  -0.0002717	  -0.0000452	   0.0004042	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030223	   0.0028079	  -0.0597864
   0.0042026	   0.0003191	  -0.0007468	  -0.0000555	   0.0008140	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022691	   0.0021193	  -0.0468316
   0.0068529	  -0.0001700	  -0.0002272	  -0.0000154	   0.0002842	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0059905	   0.0056460	  -0.1121666
   0.0044618	  -0.0001372	  -0.0003753	  -0.0000340	   0.0004010	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0022464	   0.0020454	  -0.0482014
   0.0065454	   0.0002053	  -0.0002978	  -0.0001171	   0.0003802	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0036899	   0.0032985	  -0.0831550
   0.0080740	   0.0000288	  -0.0000241	  -0.0000134	   0.0000398	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0018191	   0.0018191	  -0.0670179
   0.0044287	   0.0000727	  -0.0007011	  -0.0000895	   0.0007105	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0022631	   0.0021460	  -0.0470392
   0.0050728	  -0.0002195	  -0.0005071	  -0.0001280	   0.0005672	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0037178	   0.0032036	  -0.0747869
   0.0078893	   0.0001513	  -0.0003287	  -0.0000413	   0.0003642	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014529	   0.0014529	  -0.0621240
   0.0051262	  -0.0002715	   0.0000726	  -0.0000554	   0.0002865	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032259	   0.0027731	  -0.0682577
   0.0048172	   0.0003036	  -0.0000367	  -0.0001055	   0.0003235	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032294	   0.0023819	  -0.0674334
   0.0039876	   0.0005277	  -0.0002451	   0.0000551	   0.0005845	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014872	   0.0009022	  -0.0361505
   0.0052013	   0.0003750	  -0.0004750	  -0.0000459	   0.0006069	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0033027	   0.0029195	  -0.0694183
   0.0044366	  -0.0001131	  -0.0002237	  -0.0000305	   0.0002525	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021867	   0.0018384	  -0.0479233
   0.0068080	   0.0003052	  -0.0002511	  -0.0000253	   0.0003961	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0056637	   0.0054097	  -0.1055688
   0.0044814	   0.0002117	  -0.0007996	   0.0000163	   0.0008273	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0014759	   0.0008919	  -0.0394711
   0.0072733	  -0.0000362	  -0.0005961	  -0.0000874	   0.0006036	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030979	   0.0022645	  -0.0818094
   0.0061722	   0.0001618	  -0.0007424	  -0.0001374	   0.0007722	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0023860	   0.0017568	  -0.0651337
   0.0069547	   0.0001746	  -0.0007015	   0.0000174	   0.0007231	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0024926	   0.0023114	  -0.0678046
   0.0063627	  -0.0000692	  -0.0002138	  -0.0000215	   0.0002257	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0054374	   0.0052244	  -0.1007858
   0.0062637	   0.0001974	  -0.0005909	   0.0000020	   0.0006230	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0043465	   0.0042006	  -0.0842641
   0.0052136	  -0.0000330	  -0.0002920	  -0.0000327	   0.0002956	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0032765	   0.0025119	  -0.0709143
   0.0053648	  -0.0003164	  -0.0006018	  -0.0001135	   0.0006893	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0035748	   0.0030977	  -0.0747742
   0.0071078	   0.0002263	  -0.0008151	  -0.0001145	   0.0008536	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0049343	   0.0043761	  -0.1047695
   0.0053788	  -0.0003193	  -0.0004264	  -0.0000760	   0.0005381	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036700	   0.0033393	  -0.0744917
   0.0050173	   0.0000389	  -0.0007495	  -0.0001033	   0.0007576	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0031555	   0.0026010	  -0.0671233
   0.0051079	  -0.0002259	  -0.0005182	   0.0000061	   0.0005654	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0020127	   0.0014304	  -0.0521266
   0.0055886	  -0.0001922	  -0.0006319	  -0.0001155	   0.0006705	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021349	   0.0017417	  -0.0571769
   0.0084057	   0.0003362	  -0.0000576	  -0.0000610	   0.0003465	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0019786	   0.0019786	  -0.0708243
   0.0052594	   0.0004162	  -0.0004059	   0.0000124	   0.0005815	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0038415	   0.0030033	  -0.0791295
   0.0045082	  -0.0001348	  -0.0004035	   0.0000070	   0.0004255	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025860	   0.0018520	  -0.0569678
   0.0054576	   0.0001087	  -0.0001926	  -0.0001266	   0.0002548	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0044260	   0.0036173	  -0.0880605
   0.0044430	  -0.0001486	  -0.0006485	  -0.0001118	   0.0006746	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0017230	   0.0016004	  -0.0410492
   0.0058136	   0.0002913	  -0.0002399	  -0.0001248	   0.0003974	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0036067	   0.0029613	  -0.0789580
   0.0047153	   0.0002014	  -0.0005861	   0.0000059	   0.0006197	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0027756	   0.0024963	  -0.0580350
   0.0072198	  -0.0002049	  -0.0006579	  -0.0001144	   0.0006985	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0032939	   0.0026774	  -0.0836944
   0.0056343	  -0.0001027	  -0.0004246	  -0.0001163	   0.0004520	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0010938	   0.0008096	  -0.0419405
   0.0051403	  -0.0001479	  -0.0001894	  -0.0000586	   0.0002474	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0020920	   0.0018732	  -0.0523157
   0.0057209	   0.0000170	  -0.0003738	  -0.0000427	   0.0003766	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021571	   0.0015816	  -0.0586232
   0.0073349	  -0.0003594	   0.0000070	   0.0000241	   0.0003603	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0002439	   0.0002439	  -0.0488990
   0.0076387	   0.0002165	  -0.0001694	  -0.0000092	   0.0002751	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0026401	   0.0019285	  -0.0782397
   0.0061156	   0.0002600	  -0.0001189	  -0.0001087	   0.0003059	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0030008	   0.0024211	  -0.0722707
   0.0039187	   0.0003325	  -0.0006421	   0.0001153	   0.0007322	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0025679	   0.0017207	  -0.0563103
   0.0064833	   0.0000829	  -0.0005662	  -0.0000812	   0.0005780	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034624	   0.0030462	  -0.0799875
   0.0061129	   0.0003002	  -0.0008012	  -0.0000080	   0.0008557	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0052938	   0.0049734	  -0.0997894
   0.0053369	  -0.0000682	  -0.0005928	  -0.0001205	   0.0006088	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0040381	   0.0034484	  -0.0811828
   0.0042224	   0.0006706	  -0.0006864	   0.0001672	   0.0009741	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0038498	   0.0025693	  -0.0823829
   0.0067169	   0.0002589	  -0.0007091	  -0.0000016	   0.0007549	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0062226	   0.0058952	  -0.1167955
   0.0038329	   0.0001748	  -0.0001089	   0.0000326	   0.0002085	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0007318	   0.0004357	  -0.0255524
   0.0057305	  -0.0004616	  -0.0004165	  -0.0001130	   0.0006319	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0021215	   0.0016477	  -0.0581605
   0.0056818	   0.0001781	  -0.0007556	  -0.0000415	   0.0007774	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0034805	   0.0025522	  -0.0773426
