 # Dv [km/s]	     dx [km]	     dy [km]	     dz [km]	     dr [km]	  dvx [km/s]	  dvy [km/s]	  dvz [km/s]	   dv [km/s]	e_los_2 [km]	e_los_inf [km]	      reward
   0.0050267	   0.0000567	  -0.0002942	   0.0000264	   0.0003008	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0335114
   0.0086978	  -0.0001490	  -0.0002613	   0.0000016	   0.0003008	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0579852
   0.0072371	  -0.0000673	  -0.0002562	   0.0000076	   0.0002650	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0482471
   0.0057534	  -0.0002249	   0.0004340	  -0.0005171	   0.0007115	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0385678
   0.0051669	  -0.0001652	   0.0001080	  -0.0002279	   0.0003015	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0344458
   0.0046439	   0.0001090	  -0.0003327	   0.0002400	   0.0004245	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0309596
   0.0046987	  -0.0001887	  -0.0000310	   0.0002104	   0.0002844	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0313246
   0.0053586	   0.0000082	  -0.0003981	  -0.0000571	   0.0004023	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0357240
   0.0049043	  -0.0001895	   0.0002389	   0.0001301	   0.0003315	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0326956
   0.0070562	  -0.0004247	   0.0003852	  -0.0002854	   0.0006405	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0471817
   0.0050690	  -0.0003007	  -0.0003097	   0.0001194	   0.0004479	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0337934
   0.0052198	   0.0000637	   0.0001968	  -0.0001869	   0.0002788	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0347989
   0.0079275	   0.0002306	  -0.0004141	   0.0001643	   0.0005016	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0528515
   0.0053094	  -0.0004463	   0.0000691	  -0.0002120	   0.0004990	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0353959
   0.0075663	   0.0002465	  -0.0003055	   0.0001629	   0.0004250	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0504420
   0.0059333	  -0.0002761	  -0.0002419	  -0.0002919	   0.0004689	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0395551
   0.0048717	  -0.0003432	  -0.0004856	   0.0001454	   0.0006121	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0325899
   0.0045536	   0.0001830	  -0.0004034	   0.0002164	   0.0004930	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0303570
   0.0069313	   0.0004693	   0.0001317	   0.0001071	   0.0004991	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0462084
   0.0062971	  -0.0003473	   0.0000339	   0.0002318	   0.0004189	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0419808
   0.0049492	   0.0000080	  -0.0002481	  -0.0000451	   0.0002523	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0329945
   0.0064080	  -0.0001423	  -0.0000568	  -0.0001224	   0.0001961	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0427197
   0.0055670	  -0.0003143	   0.0000142	   0.0001259	   0.0003389	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0371132
   0.0050845	  -0.0000010	   0.0001876	  -0.0000143	   0.0001881	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0338968
   0.0078227	  -0.0001277	   0.0001107	   0.0001874	   0.0002524	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0521512
   0.0081219	  -0.0002750	  -0.0003222	  -0.0000489	   0.0004264	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0541462
   0.0048699	  -0.0003253	   0.0001417	   0.0001956	   0.0004052	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0324661
   0.0046964	   0.0003476	  -0.0000238	   0.0002127	   0.0004082	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0313090
   0.0053244	  -0.0002404	   0.0001248	   0.0002294	   0.0003549	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0354962
   0.0046547	   0.0002170	   0.0000645	   0.0001654	   0.0002804	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0310312
   0.0088848	  -0.0000685	   0.0001359	  -0.0000789	   0.0001714	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0592317
   0.0042849	  -0.0001612	   0.0002039	   0.0002838	   0.0003848	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0285658
   0.0047947	   0.0001502	  -0.0002643	   0.0002018	   0.0003649	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0319645
   0.0077213	  -0.0000713	  -0.0003383	   0.0002118	   0.0004055	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0514753
   0.0060764	   0.0001768	   0.0000970	  -0.0006433	   0.0006742	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0406837
   0.0046091	   0.0000813	  -0.0001288	   0.0001255	   0.0001974	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0307275
   0.0047059	   0.0001047	   0.0000511	   0.0003399	   0.0003593	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0313725
   0.0054133	   0.0001771	  -0.0001241	  -0.0001587	   0.0002682	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0360886
   0.0056155	  -0.0000380	  -0.0002910	  -0.0000948	   0.0003084	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0374369
   0.0067141	   0.0002626	  -0.0000686	   0.0001908	   0.0003317	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0447609
   0.0080599	  -0.0001852	   0.0001779	   0.0001561	   0.0003005	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0537329
   0.0055402	  -0.0000926	  -0.0003106	  -0.0000032	   0.0003241	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0369344
   0.0055866	  -0.0002135	   0.0001836	   0.0002604	   0.0003835	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0372439
   0.0045733	  -0.0001687	   0.0004316	   0.0001080	   0.0004758	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0304886
   0.0045569	   0.0001910	  -0.0003244	   0.0001798	   0.0004171	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0303791
   0.0050505	   0.0001055	   0.0003680	   0.0003010	   0.0004870	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0336698
   0.0075239	   0.0002483	  -0.0000241	   0.0002104	   0.0003263	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0501597
   0.0060156	  -0.0002545	  -0.0001738	   0.0001667	   0.0003504	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0401040
   0.0081225	   0.0003215	  -0.0004778	   0.0002322	   0.0006210	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0542708
   0.0055914	   0.0002771	  -0.0006079	   0.0000535	   0.0006702	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0374462
   0.0052849	   0.0001654	  -0.0001003	   0.0000350	   0.0001966	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0352328
   0.0065092	   0.0003961	  -0.0002573	  -0.0001645	   0.0005002	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0433947
   0.0057295	  -0.0003014	   0.0002627	   0.0002004	   0.0004472	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0381965
   0.0043898	   0.0002126	  -0.0002097	   0.0002059	   0.0003627	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0292653
   0.0055534	  -0.0000872	  -0.0002411	   0.0001536	   0.0002989	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0370224
   0.0081188	   0.0003491	   0.0002575	   0.0001441	   0.0004571	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0541254
   0.0090817	   0.0000007	   0.0000170	  -0.0001935	   0.0001943	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0605447
   0.0074824	  -0.0000253	  -0.0000971	   0.0001803	   0.0002064	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0498824
   0.0072992	   0.0002131	  -0.0001030	  -0.0005022	   0.0005552	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0487162
   0.0065990	  -0.0000483	   0.0002265	   0.0000989	   0.0002518	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0439933
   0.0074444	   0.0001352	   0.0000822	   0.0002223	   0.0002729	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0496292
   0.0051206	  -0.0002659	   0.0001684	   0.0002330	   0.0003916	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0341374
   0.0053617	  -0.0001660	  -0.0001507	  -0.0001192	   0.0002539	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0357445
   0.0045705	  -0.0001192	  -0.0002904	   0.0002821	   0.0004221	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0304700
   0.0069705	   0.0003978	   0.0001738	   0.0002077	   0.0004813	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0464698
   0.0053723	   0.0002865	  -0.0002600	   0.0001879	   0.0004301	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358153
   0.0066157	   0.0002542	  -0.0002897	   0.0001359	   0.0004087	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0441045
   0.0047907	  -0.0001528	   0.0005412	   0.0001168	   0.0005743	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0320122
   0.0086951	   0.0000555	   0.0000550	  -0.0002646	   0.0002759	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0579671
   0.0073807	  -0.0001753	  -0.0000847	   0.0001569	   0.0002500	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0492044
   0.0051182	  -0.0000380	  -0.0002984	   0.0002777	   0.0004094	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0341211
   0.0055143	  -0.0003573	  -0.0000103	  -0.0002297	   0.0004249	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0367623
   0.0058388	   0.0001387	   0.0003951	   0.0000910	   0.0004285	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0389256
   0.0051490	  -0.0004716	  -0.0003391	  -0.0001362	   0.0005966	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0344234
   0.0055789	   0.0000874	   0.0000909	   0.0001946	   0.0002319	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0371929
   0.0045499	   0.0000040	  -0.0000021	   0.0001960	   0.0001960	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0303327
   0.0055024	  -0.0002997	  -0.0002965	  -0.0000449	   0.0004240	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0366828
   0.0056412	  -0.0000838	   0.0004491	  -0.0002702	   0.0005308	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376386
   0.0077418	  -0.0002569	  -0.0000827	   0.0002038	   0.0003382	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0516118
   0.0062807	  -0.0003544	   0.0000888	   0.0000165	   0.0003657	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0418710
   0.0047090	   0.0001032	   0.0001578	   0.0002431	   0.0003077	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0313932
   0.0053007	   0.0003188	  -0.0002257	  -0.0003637	   0.0005338	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0353715
   0.0071029	  -0.0000630	  -0.0003645	  -0.0009557	   0.0010248	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0478776
   0.0081211	  -0.0001116	  -0.0003746	   0.0001809	   0.0004307	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0541404
   0.0050029	  -0.0003645	   0.0001832	   0.0000832	   0.0004163	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0333524
   0.0048657	  -0.0001987	   0.0002767	   0.0000104	   0.0003408	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0324382
   0.0056392	  -0.0001725	   0.0000032	  -0.0000198	   0.0001736	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0375949
   0.0070829	  -0.0000006	  -0.0003804	   0.0001997	   0.0004296	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0472194
   0.0053253	   0.0002030	   0.0000072	   0.0000101	   0.0002034	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0355020
   0.0059869	  -0.0002216	   0.0001351	   0.0000015	   0.0002595	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0399129
   0.0078898	   0.0005147	  -0.0001581	   0.0001739	   0.0005659	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0526648
   0.0049287	  -0.0002786	  -0.0000420	   0.0001927	   0.0003414	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0328578
   0.0053241	  -0.0001639	   0.0006041	  -0.0002553	   0.0006760	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0356700
   0.0063512	  -0.0000347	  -0.0003180	  -0.0002025	   0.0003786	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0423411
   0.0047494	   0.0000602	  -0.0005306	   0.0001070	   0.0005446	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0317074
   0.0050879	  -0.0004547	  -0.0002205	   0.0001683	   0.0005327	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0339523
   0.0042931	  -0.0003351	   0.0005963	   0.0002495	   0.0007281	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0288487
   0.0052174	  -0.0002106	  -0.0004460	   0.0001944	   0.0005302	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0348129
   0.0050162	  -0.0000336	  -0.0002859	   0.0001678	   0.0003332	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0334414
   0.0058801	  -0.0000729	   0.0004733	  -0.0003667	   0.0006032	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0393040
   0.0048512	  -0.0000767	   0.0001295	   0.0002624	   0.0003025	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0323417
   0.0069175	  -0.0003912	   0.0000058	  -0.0004902	   0.0006272	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0462440
   0.0053671	   0.0002354	  -0.0004777	   0.0001292	   0.0005480	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0358285
   0.0054302	   0.0000574	  -0.0002888	  -0.0000626	   0.0003010	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0362014
   0.0086896	  -0.0000971	  -0.0001913	  -0.0000279	   0.0002163	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0579305
   0.0052019	   0.0002388	  -0.0000872	   0.0001880	   0.0003161	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0346796
   0.0052042	  -0.0002731	   0.0001086	   0.0002032	   0.0003573	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0346944
   0.0046151	   0.0002833	  -0.0004650	   0.0002078	   0.0005828	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0308499
   0.0072845	  -0.0002014	   0.0001147	   0.0000471	   0.0002365	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0485633
   0.0048412	  -0.0002917	  -0.0001725	   0.0001571	   0.0003735	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322750
   0.0069973	   0.0001731	   0.0001077	  -0.0001976	   0.0002840	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0466484
   0.0089332	   0.0000588	   0.0002876	  -0.0000237	   0.0002945	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0595544
   0.0049192	   0.0000734	  -0.0004113	   0.0001863	   0.0004575	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0327946
   0.0054916	  -0.0002661	  -0.0002982	  -0.0001481	   0.0004263	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0366104
   0.0087277	   0.0002383	  -0.0000360	   0.0000090	   0.0002412	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0581846
   0.0053503	  -0.0004519	   0.0004097	  -0.0000665	   0.0006136	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0357821
   0.0052063	   0.0001475	   0.0002723	  -0.0000407	   0.0003124	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0347085
   0.0043043	   0.0001138	   0.0005411	   0.0002500	   0.0006068	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0288018
   0.0056160	  -0.0000372	   0.0001875	  -0.0000217	   0.0001924	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0374401
   0.0048026	  -0.0002207	  -0.0000346	   0.0001636	   0.0002770	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0320171
   0.0072393	   0.0002746	   0.0000896	  -0.0000025	   0.0002889	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0482617
   0.0047501	   0.0001004	  -0.0002993	   0.0002928	   0.0004306	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0316672
   0.0079371	   0.0000769	  -0.0003019	   0.0001809	   0.0003603	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0529142
   0.0065952	   0.0001752	  -0.0003778	  -0.0003044	   0.0005159	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0439835
   0.0077011	   0.0001406	  -0.0003319	  -0.0002828	   0.0004582	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0513410
   0.0068255	  -0.0000226	   0.0002034	   0.0000008	   0.0002047	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0455031
   0.0068051	   0.0001432	  -0.0002412	  -0.0003325	   0.0004351	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0453671
   0.0056507	  -0.0004219	   0.0002058	   0.0000269	   0.0004702	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0376711
   0.0057923	  -0.0003961	   0.0001467	  -0.0004193	   0.0005951	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0387102
   0.0076467	   0.0003472	  -0.0005536	   0.0001383	   0.0006680	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0511459
   0.0058480	  -0.0002333	  -0.0001317	   0.0001809	   0.0003232	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0389870
   0.0052776	  -0.0000900	  -0.0003744	  -0.0001664	   0.0004195	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0351841
   0.0054431	  -0.0001864	  -0.0003086	   0.0001146	   0.0003783	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0362873
   0.0060362	  -0.0000753	  -0.0002359	   0.0002548	   0.0003553	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0402412
   0.0093634	   0.0004118	   0.0006883	  -0.0002395	   0.0008371	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0627596
   0.0056899	   0.0001221	  -0.0000782	   0.0000795	   0.0001654	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0379329
   0.0050257	  -0.0001364	  -0.0001604	   0.0002099	   0.0002973	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0335049
   0.0058586	   0.0000425	   0.0000727	  -0.0003121	   0.0003233	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0390572
   0.0047590	  -0.0001136	  -0.0003811	   0.0000765	   0.0004050	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0317269
   0.0062234	   0.0002221	   0.0001441	  -0.0002903	   0.0003929	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0414896
   0.0050717	  -0.0000906	  -0.0003857	   0.0001668	   0.0004299	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0338115
   0.0078520	  -0.0000642	  -0.0003778	   0.0001542	   0.0004131	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0523465
   0.0060872	   0.0000168	   0.0001080	   0.0002479	   0.0002709	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0405813
   0.0053691	  -0.0002453	   0.0001012	  -0.0000269	   0.0002667	   0.0000000	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0357941
   0.0061449	   0.0000647	  -0.0000632	   0.0001766	   0.0001984	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0409661
   0.0081478	  -0.0002079	   0.0001928	  -0.0000078	   0.0002836	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0543189
   0.0083761	   0.0002859	   0.0000758	   0.0000707	   0.0003041	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0558407
   0.0065255	   0.0003724	   0.0001855	   0.0002011	   0.0004621	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0435031
   0.0042548	  -0.0002783	   0.0001314	  -0.0000167	   0.0003082	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0283656
   0.0069358	   0.0000121	  -0.0002522	  -0.0000997	   0.0002714	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0462387
   0.0066751	   0.0001172	  -0.0005716	  -0.0008482	   0.0010295	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0450304
   0.0057649	  -0.0000603	  -0.0003936	  -0.0000771	   0.0004055	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0384326
   0.0046189	  -0.0002107	  -0.0000004	  -0.0004872	   0.0005308	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0308233
   0.0071970	   0.0003008	  -0.0003717	   0.0001515	   0.0005016	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0479818
   0.0042843	   0.0002023	   0.0003340	   0.0000827	   0.0003991	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0285620
   0.0061775	  -0.0003300	   0.0000017	   0.0002634	   0.0004222	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0411832
   0.0060867	   0.0001261	  -0.0005080	   0.0001166	   0.0005362	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0406140
   0.0049350	   0.0003581	  -0.0002147	  -0.0000334	   0.0004189	   0.0000000	  -0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0329000
   0.0051812	  -0.0004511	  -0.0004156	  -0.0001663	   0.0006355	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0346766
   0.0048308	  -0.0002250	  -0.0002089	   0.0001304	   0.0003336	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	   0.0000000	  -0.0322055
